rotation,method,ip_err
rht,mse-only,193.478516
rht,mse-only,-275.094971
rht,mse-only,-427.748718
rht,mse-only,-696.260315
rht,mse-only,-232.615356
rht,mse-only,-224.270752
rht,mse-only,-534.59021
rht,mse-only,-220.769653
rht,mse-only,206.095825
rht,mse-only,-237.587402
rht,mse-only,-261.932861
rht,mse-only,-264.801453
rht,mse-only,-203.351807
rht,mse-only,-535.346375
rht,mse-only,-242.638855
rht,mse-only,215.330811
rht,mse-only,204.851685
rht,mse-only,-196.469116
rht,mse-only,-533.10083
rht,mse-only,-223.12854
rht,mse-only,-232.615356
rht,mse-only,-220.534546
rht,mse-only,-212.460815
rht,mse-only,-536.280884
rht,mse-only,-230.56311
rht,mse-only,-234.831177
rht,mse-only,-570.876953
rht,mse-only,-233.454712
rht,mse-only,-264.208679
rht,mse-only,-233.314331
rht,mse-only,-240.222656
rht,mse-only,-223.927246
rht,mse-only,-223.351318
rht,mse-only,-232.684814
rht,mse-only,225.463501
rht,mse-only,-231.518799
rht,mse-only,-207.403809
rht,mse-only,203.943237
rht,mse-only,213.908325
rht,mse-only,-524.106079
rht,mse-only,209.785889
rht,mse-only,-204.463379
rht,mse-only,-220.337036
rht,mse-only,218.653564
rht,mse-only,190.35144
rht,mse-only,-264.880737
rht,mse-only,-513.136353
rht,mse-only,-541.382996
rht,mse-only,-258.908142
rht,mse-only,-309.070679
rht,mse-only,-418.410278
rht,mse-only,216.67041
rht,mse-only,-232.39856
rht,mse-only,-237.021057
rht,mse-only,-343.794189
rht,mse-only,-258.069031
rht,mse-only,-223.050537
rht,mse-only,200.450073
rht,mse-only,-560.06842
rht,mse-only,-227.964844
rht,mse-only,-237.75293
rht,mse-only,-361.239502
rht,mse-only,-217.546021
rht,mse-only,-734.641602
rht,mse-only,-230.517456
rht,mse-only,-667.659729
rht,mse-only,213.543823
rht,mse-only,-713.694763
rht,mse-only,-496.639862
rht,mse-only,-248.342529
rht,mse-only,-512.526306
rht,mse-only,-267.852661
rht,mse-only,-302.350342
rht,mse-only,201.356812
rht,mse-only,-713.457275
rht,mse-only,-292.798706
rht,mse-only,-250.056702
rht,mse-only,-227.084351
rht,mse-only,-219.365967
rht,mse-only,-236.770508
rht,mse-only,-348.061401
rht,mse-only,-547.335754
rht,mse-only,-234.252991
rht,mse-only,-219.297974
rht,mse-only,-218.842529
rht,mse-only,-589.881897
rht,mse-only,-332.863892
rht,mse-only,230.090332
rht,mse-only,-217.503784
rht,mse-only,-628.876282
rht,mse-only,-671.333801
rht,mse-only,-212.597656
rht,mse-only,-230.660156
rht,mse-only,206.858032
rht,mse-only,144.329712
rht,mse-only,-251.074707
rht,mse-only,-202.64978
rht,mse-only,204.851196
rht,mse-only,-520.316956
rht,mse-only,-211.89917
rht,mse-only,-228.464233
rht,mse-only,-216.636841
rht,mse-only,-263.305725
rht,mse-only,-224.465576
rht,mse-only,-224.762939
rht,mse-only,-615.130737
rht,mse-only,-225.328003
rht,mse-only,201.568115
rht,mse-only,-213.247314
rht,mse-only,-516.210266
rht,mse-only,-258.006348
rht,mse-only,-509.505554
rht,mse-only,-234.115723
rht,mse-only,-268.56427
rht,mse-only,-234.332886
rht,mse-only,-570.999023
rht,mse-only,-240.919373
rht,mse-only,-243.905884
rht,mse-only,206.095825
rht,mse-only,-221.361938
rht,mse-only,-297.523254
rht,mse-only,-292.861969
rht,mse-only,-243.149292
rht,mse-only,-220.970825
rht,mse-only,-218.300781
rht,mse-only,-737.341064
rht,mse-only,-226.982422
rht,mse-only,-247.333069
rht,mse-only,-188.099243
rht,mse-only,-217.206909
rht,mse-only,219.982788
rht,mse-only,-525.822876
rht,mse-only,-272.731689
rht,mse-only,-447.198303
rht,mse-only,-587.904663
rht,mse-only,-263.032166
rht,mse-only,-438.8396
rht,mse-only,-363.002869
rht,mse-only,-300.793243
rht,mse-only,-219.318726
rht,mse-only,-229.313232
rht,mse-only,-235.584229
rht,mse-only,-212.039062
rht,mse-only,-214.03894
rht,mse-only,153.070251
rht,mse-only,-318.049194
rht,mse-only,-220.07605
rht,mse-only,-254.323242
rht,mse-only,219.904907
rht,mse-only,-222.442505
rht,mse-only,-428.022278
rht,mse-only,-203.341431
rht,mse-only,-222.693359
rht,mse-only,-242.716064
rht,mse-only,-708.79248
rht,mse-only,-236.859314
rht,mse-only,-268.276062
rht,mse-only,-230.194092
rht,mse-only,-704.050781
rht,mse-only,223.084473
rht,mse-only,-227.07666
rht,mse-only,-544.596985
rht,mse-only,-621.920654
rht,mse-only,-668.891663
rht,mse-only,-692.904602
rht,mse-only,-232.970703
rht,mse-only,221.533325
rht,mse-only,-222.985474
rht,mse-only,-213.561523
rht,mse-only,-696.546143
rht,mse-only,-550.12323
rht,mse-only,-516.210266
rht,mse-only,-272.937134
rht,mse-only,-229.078918
rht,mse-only,-222.570801
rht,mse-only,-230.994995
rht,mse-only,166.270874
rht,mse-only,-235.742554
rht,mse-only,-627.574585
rht,mse-only,-209.007446
rht,mse-only,-223.646851
rht,mse-only,-219.561523
rht,mse-only,-209.379395
rht,mse-only,-621.920654
rht,mse-only,-285.198914
rht,mse-only,209.233887
rht,mse-only,-200.341919
rht,mse-only,-242.256836
rht,mse-only,-289.052673
rht,mse-only,-260.088379
rht,mse-only,-227.405273
rht,mse-only,-689.142578
rht,mse-only,-221.744995
rht,mse-only,-587.826294
rht,mse-only,-525.369202
rht,mse-only,-185.331299
rht,mse-only,-271.617798
rht,mse-only,202.249512
rht,mse-only,-251.437988
rht,mse-only,-203.514038
rht,mse-only,-202.430298
rht,mse-only,218.435547
rht,mse-only,-268.286255
rht,mse-only,-224.538086
rht,mse-only,-704.585693
rht,mse-only,-224.789307
rht,mse-only,-572.814087
rht,mse-only,-260.866028
rht,mse-only,-549.875366
rht,mse-only,-194.104614
rht,mse-only,-587.826294
rht,mse-only,-233.083374
rht,mse-only,-205.724976
rht,mse-only,-293.026367
rht,mse-only,-678.352295
rht,mse-only,-399.136353
rht,mse-only,217.858643
rht,mse-only,-230.56311
rht,mse-only,-723.484924
rht,mse-only,218.36377
rht,mse-only,-223.72644
rht,mse-only,-507.611328
rht,mse-only,-241.111938
rht,mse-only,163.729248
rht,mse-only,-563.458618
rht,mse-only,-691.841064
rht,mse-only,-675.025696
rht,mse-only,-218.114014
rht,mse-only,-205.313965
rht,mse-only,-219.63562
rht,mse-only,-223.470093
rht,mse-only,-270.522522
rht,mse-only,-226.412659
rht,mse-only,-255.155518
rht,mse-only,213.190063
rht,mse-only,201.568115
rht,mse-only,-250.308167
rht,mse-only,-213.216797
rht,mse-only,213.791382
rht,mse-only,208.324341
rht,mse-only,-221.45874
rht,mse-only,-462.542786
rht,mse-only,-210.128052
rht,mse-only,-305.144531
rht,mse-only,213.42981
rht,mse-only,-231.518799
rht,mse-only,-274.838531
rht,mse-only,-627.733582
rht,mse-only,-208.13855
rht,mse-only,210.647339
rht,mse-only,-220.672485
rht,mse-only,-212.869263
rht,mse-only,-194.952759
rht,mse-only,211.123413
rht,mse-only,-217.18689
rht,mse-only,-217.998901
rht,mse-only,202.935547
rht,mse-only,-247.638794
rht,mse-only,-491.658691
rht,mse-only,-531.502502
rht,mse-only,-221.2854
rht,mse-only,-210.761719
rht,mse-only,-227.305664
rht,mse-only,-746.603027
rht,mse-only,-627.733582
rht,mse-only,-271.267029
rht,mse-only,-533.256287
rht,mse-only,-239.822388
rht,mse-only,-266.221741
rht,mse-only,-268.690979
rht,mse-only,-268.954468
rht,mse-only,-242.45697
rht,mse-only,-225.005249
rht,mse-only,-292.011627
rht,mse-only,-318.436462
rht,mse-only,-529.891602
rht,mse-only,-350.383057
rht,mse-only,-259.936829
rht,mse-only,-274.024292
rht,mse-only,-536.866882
rht,mse-only,-583.285034
rht,mse-only,219.688599
rht,mse-only,214.231445
rht,mse-only,-215.269775
rht,mse-only,-578.62146
rht,mse-only,-258.97998
rht,mse-only,-214.483765
rht,mse-only,-274.034668
rht,mse-only,209.759155
rht,mse-only,-257.92804
rht,mse-only,-249.257385
rht,mse-only,-412.817139
rht,mse-only,-202.99231
rht,mse-only,-529.877808
rht,mse-only,-359.336914
rht,mse-only,-676.520691
rht,mse-only,-223.466553
rht,mse-only,-229.211426
rht,mse-only,-228.639404
rht,mse-only,-420.851685
rht,mse-only,181.489746
rht,mse-only,-590.411011
rht,mse-only,210.60083
rht,mse-only,-215.153564
rht,mse-only,-251.31488
rht,mse-only,-228.468018
rht,mse-only,-227.109863
rht,mse-only,-239.946838
rht,mse-only,206.858032
rht,mse-only,-224.836304
rht,mse-only,-217.545288
rht,mse-only,211.983154
rht,mse-only,-530.121826
rht,mse-only,-228.037598
rht,mse-only,-302.350342
rht,mse-only,-259.517273
rht,mse-only,-234.831177
rht,mse-only,-535.731079
rht,mse-only,-529.619568
rht,mse-only,167.012085
rht,mse-only,-218.300781
rht,mse-only,-740.566772
rht,mse-only,-257.565674
rht,mse-only,-252.120117
rht,mse-only,-212.574463
rht,mse-only,-525.822876
rht,mse-only,-227.650391
rht,mse-only,-223.72644
rht,mse-only,223.400024
rht,mse-only,163.729248
rht,mse-only,228.173828
rht,mse-only,-220.897217
rht,mse-only,209.611694
rht,mse-only,-213.827271
rht,mse-only,-242.580872
rht,mse-only,-513.136353
rht,mse-only,-206.338989
rht,mse-only,-587.904663
rht,mse-only,-243.252014
rht,mse-only,-204.263428
rht,mse-only,-232.345581
rht,mse-only,-517.781616
rht,mse-only,-529.359436
rht,mse-only,-300.411163
rht,mse-only,213.846558
rht,mse-only,-256.259644
rht,mse-only,-228.575562
rht,mse-only,-230.861938
rht,mse-only,213.966553
rht,mse-only,-229.930298
rht,mse-only,-253.829956
rht,mse-only,-229.029907
rht,mse-only,-206.5979
rht,mse-only,-296.103638
rht,mse-only,-264.189941
rht,mse-only,-235.765747
rht,mse-only,-698.391113
rht,mse-only,-257.991516
rht,mse-only,-516.906494
rht,mse-only,-227.084351
rht,mse-only,-441.188843
rht,mse-only,-284.271301
rht,mse-only,-539.862915
rht,mse-only,213.190063
rht,mse-only,-697.947571
rht,mse-only,-547.535889
rht,mse-only,-208.369629
rht,mse-only,208.784058
rht,mse-only,161.242065
rht,mse-only,-218.646851
rht,mse-only,-225.208496
rht,mse-only,-545.47052
rht,mse-only,-536.812744
rht,mse-only,215.384888
rht,mse-only,-565.988159
rht,mse-only,209.385498
rht,mse-only,187.127747
rht,mse-only,-249.448669
rht,mse-only,-247.381897
rht,mse-only,215.871704
rht,mse-only,-662.116577
rht,mse-only,223.400024
rht,mse-only,-573.746643
rht,mse-only,-359.336914
rht,mse-only,-507.792114
rht,mse-only,206.858032
rht,mse-only,-254.728271
rht,mse-only,-227.733765
rht,mse-only,-232.945923
rht,mse-only,-231.417114
rht,mse-only,-687.034485
rht,mse-only,220.805054
rht,mse-only,-451.239197
rht,mse-only,-529.608215
rht,mse-only,-244.69928
rht,mse-only,219.661865
rht,mse-only,209.082031
rht,mse-only,-526.178162
rht,mse-only,-588.24707
rht,mse-only,-218.706055
rht,mse-only,-209.92749
rht,mse-only,-515.927307
rht,mse-only,-220.550903
rht,mse-only,166.270874
rht,mse-only,-660.433105
rht,mse-only,206.849121
rht,mse-only,-275.285645
rht,mse-only,204.142578
rht,mse-only,-687.034485
rht,mse-only,-217.943848
rht,mse-only,-222.063843
rht,mse-only,-281.847076
rht,mse-only,-226.858643
rht,mse-only,-260.088379
rht,mse-only,214.231445
rht,mse-only,-687.034485
rht,mse-only,-192.723511
rht,mse-only,-242.056335
rht,mse-only,-262.00238
rht,mse-only,216.467041
rht,mse-only,-235.246094
rht,mse-only,-219.938477
rht,mse-only,-229.659668
rht,mse-only,-496.613159
rht,mse-only,-235.587769
rht,mse-only,-259.936829
rht,mse-only,219.454956
rht,mse-only,-505.716858
rht,mse-only,-240.003418
rht,mse-only,-253.533875
rht,mse-only,-248.547363
rht,mse-only,-239.822388
rht,mse-only,226.415405
rht,mse-only,-536.71405
rht,mse-only,-227.026978
rht,mse-only,-246.812805
rht,mse-only,144.329712
rht,mse-only,-527.691162
rht,mse-only,-520.847778
rht,mse-only,220.436279
rht,mse-only,-274.838531
rht,mse-only,-247.654236
rht,mse-only,-223.86377
rht,mse-only,-427.280762
rht,mse-only,185.379578
rht,mse-only,-270.46228
rht,mse-only,-269.69104
rht,mse-only,-199.014526
rht,mse-only,196.405518
rht,mse-only,-214.01709
rht,mse-only,-723.484924
rht,mse-only,-224.789307
rht,mse-only,188.860718
rht,mse-only,-247.381897
rht,mse-only,-300.819244
rht,mse-only,-620.369141
rht,mse-only,-206.749023
rht,mse-only,-568.959229
rht,mse-only,-724.946716
rht,mse-only,-562.63092
rht,mse-only,-251.724243
rht,mse-only,204.204102
rht,mse-only,-251.293457
rht,mse-only,-221.802124
rht,mse-only,-239.020386
rht,mse-only,-232.721313
rht,mse-only,-533.739563
rht,mse-only,-242.809753
rht,mse-only,197.143921
rht,mse-only,-216.373047
rht,mse-only,-610.769836
rht,mse-only,-279.967224
rht,mse-only,-359.336914
rht,mse-only,211.474976
rht,mse-only,-226.584229
rht,mse-only,-525.369202
rht,mse-only,200.348877
rht,mse-only,-522.013794
rht,mse-only,-682.608398
rht,mse-only,-226.027222
rht,mse-only,-219.484985
rht,mse-only,-219.549316
rht,mse-only,-258.88385
rht,mse-only,-229.384766
rht,mse-only,161.55481
rht,mse-only,-205.921265
rht,mse-only,-660.091064
rht,mse-only,-227.084351
rht,mse-only,-292.861969
rht,mse-only,-254.930725
rht,mse-only,-288.752106
rht,mse-only,-507.792114
rht,mse-only,-224.652466
rht,mse-only,-205.921265
rht,mse-only,-240.888428
rht,mse-only,-214.222168
rht,mse-only,206.59082
rht,mse-only,-297.453735
rht,mse-only,-539.742004
rht,mse-only,-227.305664
rht,mse-only,-220.566162
rht,mse-only,-510.333618
rht,mse-only,218.435547
rht,mse-only,-237.395386
rht,mse-only,195.025757
rht,mse-only,-239.851074
rht,mse-only,223.864868
rht,mse-only,219.766846
rht,mse-only,215.1604
rht,mse-only,-220.438354
rht,mse-only,-552.655518
rht,mse-only,-305.395325
rht,mse-only,-225.869507
rht,mse-only,213.366333
rht,mse-only,-371.296143
rht,mse-only,-235.15802
rht,mse-only,-238.74353
rht,mse-only,163.898682
rht,mse-only,-220.330566
rht,mse-only,-435.775024
rht,mse-only,210.131714
rht,mse-only,-251.540894
rht,mse-only,-202.64978
rht,mse-only,-618.430725
rht,mse-only,156.401428
rht,mse-only,207.750488
rht,mse-only,-234.562622
rht,mse-only,-491.658691
rht,mse-only,-252.530212
rht,mse-only,-556.078003
rht,mse-only,-347.287231
rht,mse-only,225.996582
rht,mse-only,-224.121582
rht,mse-only,-238.045532
rht,mse-only,-231.555969
rht,mse-only,-247.674438
rht,mse-only,211.207886
rht,mse-only,-229.613892
rht,mse-only,-292.600342
rht,mse-only,-481.934814
rht,mse-only,-554.886719
rht,mse-only,-274.024292
rht,mse-only,214.426758
rht,mse-only,-536.152283
rht,mse-only,-253.237915
rht,mse-only,-227.332275
rht,mse-only,-536.812744
rht,mse-only,-223.426392
rht,mse-only,-247.483276
rht,mse-only,-224.836304
rht,mse-only,-621.406799
rht,mse-only,-201.38916
rht,mse-only,222.234131
rht,mse-only,-234.523682
rht,mse-only,210.732788
rht,mse-only,-285.198914
rht,mse-only,-266.08728
rht,mse-only,-230.95697
rht,mse-only,167.012085
rht,mse-only,-233.793701
rht,mse-only,-264.364136
rht,mse-only,204.882568
rht,mse-only,-231.538818
rht,mse-only,-226.185303
rht,mse-only,-543.301147
rht,mse-only,-560.932861
rht,mse-only,-570.999023
rht,mse-only,-427.280762
rht,mse-only,-263.252075
rht,mse-only,-737.394348
rht,mse-only,-668.891663
rht,mse-only,-220.450073
rht,mse-only,204.851685
rht,mse-only,210.536377
rht,mse-only,-231.696899
rht,mse-only,-263.167603
rht,mse-only,-309.307861
rht,mse-only,-224.762939
rht,mse-only,-244.327087
rht,mse-only,-278.410431
rht,mse-only,-687.779053
rht,mse-only,-243.786194
rht,mse-only,-561.054565
rht,mse-only,-205.115234
rht,mse-only,198.873169
rht,mse-only,-252.077576
rht,mse-only,-529.619568
rht,mse-only,-690.737183
rht,mse-only,-263.032166
rht,mse-only,-223.026123
rht,mse-only,-224.587646
rht,mse-only,-229.200562
rht,mse-only,-284.299561
rht,mse-only,-255.674133
rht,mse-only,-533.125427
rht,mse-only,-740.566772
rht,mse-only,-226.119629
rht,mse-only,219.688599
rht,mse-only,-206.102173
rht,mse-only,-224.321655
rht,mse-only,-202.954468
rht,mse-only,-296.946014
rht,mse-only,190.372559
rht,mse-only,-432.46814
rht,mse-only,-222.044067
rht,mse-only,-239.796631
rht,mse-only,-238.198486
rht,mse-only,-243.087402
rht,mse-only,-615.222534
rht,mse-only,-510.423218
rht,mse-only,-552.662537
rht,mse-only,-221.744995
rht,mse-only,-573.746643
rht,mse-only,-231.450439
rht,mse-only,-238.617432
rht,mse-only,-209.914429
rht,mse-only,-524.975403
rht,mse-only,-524.106079
rht,mse-only,-313.721924
rht,mse-only,-229.010376
rht,mse-only,-192.989258
rht,mse-only,-237.51355
rht,mse-only,-271.982727
rht,mse-only,-569.014038
rht,mse-only,-243.622559
rht,mse-only,-225.674438
rht,mse-only,218.158325
rht,mse-only,216.421631
rht,mse-only,-235.246094
rht,mse-only,-275.285645
rht,mse-only,-614.360229
rht,mse-only,-421.660034
rht,mse-only,-228.376587
rht,mse-only,-270.522522
rht,mse-only,-269.092957
rht,mse-only,209.623291
rht,mse-only,-213.827271
rht,mse-only,-210.038086
rht,mse-only,-415.583313
rht,mse-only,-587.826172
rht,mse-only,-216.986206
rht,mse-only,-214.814697
rht,mse-only,-682.547546
rht,mse-only,-242.256836
rht,mse-only,-234.427979
rht,mse-only,218.653564
rht,mse-only,-533.178894
rht,mse-only,211.243896
rht,mse-only,-675.248169
rht,mse-only,-246.144653
rht,mse-only,-492.63916
rht,mse-only,-227.560791
rht,mse-only,-217.646851
rht,mse-only,-259.18512
rht,mse-only,-297.05368
rht,mse-only,-274.838531
rht,mse-only,-270.109924
rht,mse-only,216.795776
rht,mse-only,-223.410889
rht,mse-only,-265.831116
rht,mse-only,-279.967224
rht,mse-only,-204.288574
rht,mse-only,-228.639404
rht,mse-only,-311.62616
rht,mse-only,-236.80481
rht,mse-only,-210.128052
rht,mse-only,-692.904602
rht,mse-only,-268.286255
rht,mse-only,-256.234375
rht,mse-only,-775.660522
rht,mse-only,-228.493896
rht,mse-only,-272.982239
rht,mse-only,-226.712769
rht,mse-only,185.816895
rht,mse-only,-220.879395
rht,mse-only,222.658813
rht,mse-only,-230.953979
rht,mse-only,200.792236
rht,mse-only,-229.462769
rht,mse-only,-204.523071
rht,mse-only,-708.79248
rht,mse-only,-286.010864
rht,mse-only,-224.7547
rht,mse-only,212.879395
rht,mse-only,-250.487305
rht,mse-only,-394.249512
rht,mse-only,-251.232971
rht,mse-only,-723.437988
rht,mse-only,-220.450073
rht,mse-only,-219.613037
rht,mse-only,-209.64978
rht,mse-only,-207.26062
rht,mse-only,217.090088
rht,mse-only,-532.201782
rht,mse-only,-593.930786
rht,mse-only,-223.5802
rht,mse-only,-230.348389
rht,mse-only,-361.239502
rht,mse-only,-582.037109
rht,mse-only,-242.606934
rht,mse-only,-661.003174
rht,mse-only,-296.478241
rht,mse-only,-245.903687
rht,mse-only,-247.70874
rht,mse-only,-275.590088
rht,mse-only,-513.136353
rht,mse-only,-272.256256
rht,mse-only,-240.602661
rht,mse-only,-280.545288
rht,mse-only,-234.27478
rht,mse-only,-702.799927
rht,mse-only,-727.683655
rht,mse-only,-662.116577
rht,mse-only,-222.111694
rht,mse-only,-251.525879
rht,mse-only,-286.632477
rht,mse-only,-233.42334
rht,mse-only,-426.982239
rht,mse-only,-234.217529
rht,mse-only,230.105103
rht,mse-only,-262.843262
rht,mse-only,229.698486
rht,mse-only,-675.989441
rht,mse-only,201.356812
rht,mse-only,-204.571899
rht,mse-only,-260.866028
rht,mse-only,-228.870667
rht,mse-only,-226.128784
rht,mse-only,-214.88031
rht,mse-only,-213.044189
rht,mse-only,-233.317993
rht,mse-only,-204.288574
rht,mse-only,-296.293549
rht,mse-only,-266.37262
rht,mse-only,-219.362915
rht,mse-only,-439.034912
rht,mse-only,-266.326233
rht,mse-only,217.076294
rht,mse-only,204.882568
rht,mse-only,-208.774902
rht,mse-only,-210.386963
rht,mse-only,-253.603516
rht,mse-only,-207.831421
rht,mse-only,-513.136353
rht,mse-only,181.268494
rht,mse-only,182.794922
rht,mse-only,-687.779053
rht,mse-only,-280.092407
rht,mse-only,215.602905
rht,mse-only,-251.437988
rht,mse-only,-302.4776
rht,mse-only,-210.744629
rht,mse-only,-429.438293
rht,mse-only,213.966553
rht,mse-only,-217.533325
rht,mse-only,204.651978
rht,mse-only,229.347778
rht,mse-only,-224.332886
rht,mse-only,200.821533
rht,mse-only,-261.250793
rht,mse-only,-249.749634
rht,mse-only,-243.834534
rht,mse-only,-521.601074
rht,mse-only,216.500977
rht,mse-only,213.741577
rht,mse-only,-203.530518
rht,mse-only,200.792236
rht,mse-only,-309.591797
rht,mse-only,-537.427673
rht,mse-only,-693.633484
rht,mse-only,170.621094
rht,mse-only,-704.050781
rht,mse-only,-233.943481
rht,mse-only,213.164307
rht,mse-only,-223.039673
rht,mse-only,-614.227478
rht,mse-only,-230.423828
rht,mse-only,-426.641846
rht,mse-only,206.916992
rht,mse-only,-737.341064
rht,mse-only,-445.990295
rht,mse-only,-231.204712
rht,mse-only,-518.620789
rht,mse-only,-301.531281
rht,mse-only,-231.62085
rht,mse-only,-426.982239
rht,mse-only,-225.47937
rht,mse-only,-207.42749
rht,mse-only,-561.366638
rht,mse-only,-269.993469
rht,mse-only,-248.821594
rht,mse-only,-687.779053
rht,mse-only,-238.581909
rht,mse-only,-224.967163
rht,mse-only,-234.831177
rht,mse-only,-268.276062
rht,mse-only,-234.468018
rht,mse-only,-274.43811
rht,mse-only,-229.550415
rht,mse-only,-543.617249
rht,mse-only,-234.341919
rht,mse-only,-231.577759
rht,mse-only,-235.512085
rht,mse-only,-242.638855
rht,mse-only,-206.546753
rht,mse-only,-292.597687
rht,mse-only,-429.540894
rht,mse-only,-241.550964
rht,mse-only,-685.180115
rht,mse-only,-549.570374
rht,mse-only,-238.104248
rht,mse-only,-216.563965
rht,mse-only,-268.690979
