rotation,method,ip_err
none,direct-m512-o8,550.648438
none,direct-m512-o8,536.10791
none,direct-m512-o8,495.460571
none,direct-m512-o8,505.675659
none,direct-m512-o8,549.997192
none,direct-m512-o8,587.80542
none,direct-m512-o8,605.806335
none,direct-m512-o8,417.617065
none,direct-m512-o8,574.094238
none,direct-m512-o8,464.050781
none,direct-m512-o8,578.423462
none,direct-m512-o8,466.699951
none,direct-m512-o8,496.525879
none,direct-m512-o8,536.880249
none,direct-m512-o8,583.446228
none,direct-m512-o8,569.286743
none,direct-m512-o8,539.130127
none,direct-m512-o8,522.328125
none,direct-m512-o8,530.936768
none,direct-m512-o8,650.398987
none,direct-m512-o8,547.613892
none,direct-m512-o8,540.379395
none,direct-m512-o8,583.446228
none,direct-m512-o8,496.787354
none,direct-m512-o8,542.226685
none,direct-m512-o8,567.848877
none,direct-m512-o8,602.297607
none,direct-m512-o8,487.213379
none,direct-m512-o8,414.450928
none,direct-m512-o8,479.96228
none,direct-m512-o8,513.662109
none,direct-m512-o8,603.67627
none,direct-m512-o8,530.859741
none,direct-m512-o8,569.056885
none,direct-m512-o8,494.609497
none,direct-m512-o8,547.417603
none,direct-m512-o8,544.502075
none,direct-m512-o8,504.786621
none,direct-m512-o8,579.030518
none,direct-m512-o8,599.180481
none,direct-m512-o8,570.640137
none,direct-m512-o8,503.497803
none,direct-m512-o8,539.75647
none,direct-m512-o8,490.850464
none,direct-m512-o8,656.779297
none,direct-m512-o8,578.769592
none,direct-m512-o8,532.490723
none,direct-m512-o8,431.265076
none,direct-m512-o8,577.405762
none,direct-m512-o8,507.158813
none,direct-m512-o8,460.269287
none,direct-m512-o8,533.351929
none,direct-m512-o8,572.849976
none,direct-m512-o8,520.87085
none,direct-m512-o8,554.108154
none,direct-m512-o8,558.476196
none,direct-m512-o8,572.849976
none,direct-m512-o8,559.415527
none,direct-m512-o8,563.288086
none,direct-m512-o8,471.244263
none,direct-m512-o8,563.914307
none,direct-m512-o8,466.107422
none,direct-m512-o8,476.059082
none,direct-m512-o8,532.601929
none,direct-m512-o8,419.405762
none,direct-m512-o8,416.301147
none,direct-m512-o8,477.973816
none,direct-m512-o8,489.469849
none,direct-m512-o8,546.015869
none,direct-m512-o8,538.088501
none,direct-m512-o8,502.362671
none,direct-m512-o8,575.500122
none,direct-m512-o8,577.456543
none,direct-m512-o8,515.11499
none,direct-m512-o8,453.308838
none,direct-m512-o8,563.78186
none,direct-m512-o8,520.990112
none,direct-m512-o8,485.407959
none,direct-m512-o8,589.613037
none,direct-m512-o8,558.443115
none,direct-m512-o8,415.459961
none,direct-m512-o8,557.514038
none,direct-m512-o8,506.159668
none,direct-m512-o8,503.002686
none,direct-m512-o8,508.15625
none,direct-m512-o8,585.541992
none,direct-m512-o8,562.988281
none,direct-m512-o8,506.47998
none,direct-m512-o8,533.537842
none,direct-m512-o8,577.217041
none,direct-m512-o8,417.392822
none,direct-m512-o8,648.583618
none,direct-m512-o8,539.710571
none,direct-m512-o8,566.544067
none,direct-m512-o8,540.658325
none,direct-m512-o8,571.617065
none,direct-m512-o8,521.731934
none,direct-m512-o8,518.491455
none,direct-m512-o8,514.181396
none,direct-m512-o8,547.801941
none,direct-m512-o8,470.228882
none,direct-m512-o8,491.851074
none,direct-m512-o8,542.190918
none,direct-m512-o8,574.094238
none,direct-m512-o8,611.109985
none,direct-m512-o8,478.409302
none,direct-m512-o8,408.203613
none,direct-m512-o8,484.070801
none,direct-m512-o8,555.810059
none,direct-m512-o8,472.132568
none,direct-m512-o8,568.138428
none,direct-m512-o8,550.974854
none,direct-m512-o8,534.987793
none,direct-m512-o8,556.632324
none,direct-m512-o8,571.267151
none,direct-m512-o8,564.247559
none,direct-m512-o8,510.482422
none,direct-m512-o8,546.113037
none,direct-m512-o8,557.980103
none,direct-m512-o8,587.717651
none,direct-m512-o8,552.821777
none,direct-m512-o8,412.470947
none,direct-m512-o8,543.378845
none,direct-m512-o8,545.812134
none,direct-m512-o8,503.951172
none,direct-m512-o8,556.475586
none,direct-m512-o8,505.303711
none,direct-m512-o8,540.081726
none,direct-m512-o8,494.59729
none,direct-m512-o8,526.070435
none,direct-m512-o8,526.922668
none,direct-m512-o8,579.999023
none,direct-m512-o8,501.202271
none,direct-m512-o8,499.254761
none,direct-m512-o8,514.452637
none,direct-m512-o8,605.806335
none,direct-m512-o8,538.088501
none,direct-m512-o8,523.391968
none,direct-m512-o8,526.946899
none,direct-m512-o8,448.608276
none,direct-m512-o8,499.609619
none,direct-m512-o8,504.634766
none,direct-m512-o8,578.758179
none,direct-m512-o8,498.684448
none,direct-m512-o8,415.05481
none,direct-m512-o8,538.081909
none,direct-m512-o8,490.850464
none,direct-m512-o8,566.326843
none,direct-m512-o8,563.005371
none,direct-m512-o8,554.915039
none,direct-m512-o8,539.505859
none,direct-m512-o8,601.259277
none,direct-m512-o8,579.512085
none,direct-m512-o8,588.088257
none,direct-m512-o8,571.182617
none,direct-m512-o8,503.307129
none,direct-m512-o8,518.373535
none,direct-m512-o8,512.365234
none,direct-m512-o8,566.765137
none,direct-m512-o8,535.150269
none,direct-m512-o8,550.15918
none,direct-m512-o8,515.269165
none,direct-m512-o8,578.553955
none,direct-m512-o8,548.751282
none,direct-m512-o8,500.506714
none,direct-m512-o8,519.365112
none,direct-m512-o8,477.389648
none,direct-m512-o8,500.048462
none,direct-m512-o8,555.274048
none,direct-m512-o8,616.628784
none,direct-m512-o8,661.865967
none,direct-m512-o8,486.75293
none,direct-m512-o8,524.679932
none,direct-m512-o8,555.386108
none,direct-m512-o8,464.055115
none,direct-m512-o8,544.845703
none,direct-m512-o8,555.909668
none,direct-m512-o8,495.952148
none,direct-m512-o8,536.679077
none,direct-m512-o8,455.620361
none,direct-m512-o8,529.537476
none,direct-m512-o8,516.034058
none,direct-m512-o8,521.731934
none,direct-m512-o8,620.562744
none,direct-m512-o8,461.705933
none,direct-m512-o8,584.575867
none,direct-m512-o8,516.322632
none,direct-m512-o8,449.960449
none,direct-m512-o8,569.426758
none,direct-m512-o8,458.369629
none,direct-m512-o8,529.705444
none,direct-m512-o8,546.772583
none,direct-m512-o8,586.222778
none,direct-m512-o8,500.403198
none,direct-m512-o8,506.159668
none,direct-m512-o8,525.19043
none,direct-m512-o8,497.52356
none,direct-m512-o8,458.777466
none,direct-m512-o8,553.471863
none,direct-m512-o8,603.388184
none,direct-m512-o8,595.635925
none,direct-m512-o8,555.205688
none,direct-m512-o8,581.872803
none,direct-m512-o8,564.653198
none,direct-m512-o8,441.309448
none,direct-m512-o8,520.016357
none,direct-m512-o8,420.080872
none,direct-m512-o8,410.978516
none,direct-m512-o8,547.471924
none,direct-m512-o8,613.889221
none,direct-m512-o8,470.545288
none,direct-m512-o8,532.955444
none,direct-m512-o8,416.739868
none,direct-m512-o8,415.47229
none,direct-m512-o8,580.210327
none,direct-m512-o8,442.437988
none,direct-m512-o8,544.258057
none,direct-m512-o8,560.056519
none,direct-m512-o8,501.90686
none,direct-m512-o8,604.419312
none,direct-m512-o8,550.541992
none,direct-m512-o8,513.370483
none,direct-m512-o8,542.610718
none,direct-m512-o8,610.450623
none,direct-m512-o8,581.872803
none,direct-m512-o8,516.966064
none,direct-m512-o8,505.255371
none,direct-m512-o8,536.536987
none,direct-m512-o8,542.977905
none,direct-m512-o8,431.08374
none,direct-m512-o8,582.45105
none,direct-m512-o8,524.65332
none,direct-m512-o8,419.479248
none,direct-m512-o8,426.801697
none,direct-m512-o8,508.555298
none,direct-m512-o8,523.939209
none,direct-m512-o8,551.941406
none,direct-m512-o8,631.071411
none,direct-m512-o8,525.835571
none,direct-m512-o8,522.596008
none,direct-m512-o8,521.031372
none,direct-m512-o8,573.14563
none,direct-m512-o8,530.694336
none,direct-m512-o8,555.810059
none,direct-m512-o8,522.674316
none,direct-m512-o8,539.425781
none,direct-m512-o8,615.078125
none,direct-m512-o8,571.53125
none,direct-m512-o8,569.059692
none,direct-m512-o8,571.495483
none,direct-m512-o8,499.824219
none,direct-m512-o8,521.26062
none,direct-m512-o8,558.060547
none,direct-m512-o8,548.667114
none,direct-m512-o8,550.134155
none,direct-m512-o8,576.483459
none,direct-m512-o8,557.049683
none,direct-m512-o8,513.748291
none,direct-m512-o8,576.302612
none,direct-m512-o8,555.80188
none,direct-m512-o8,507.69751
none,direct-m512-o8,412.841675
none,direct-m512-o8,415.89856
none,direct-m512-o8,562.938843
none,direct-m512-o8,560.461182
none,direct-m512-o8,557.167908
none,direct-m512-o8,502.752075
none,direct-m512-o8,505.868408
none,direct-m512-o8,500.503174
none,direct-m512-o8,536.963379
none,direct-m512-o8,522.443115
none,direct-m512-o8,528.384277
none,direct-m512-o8,414.926392
none,direct-m512-o8,619.748779
none,direct-m512-o8,514.362793
none,direct-m512-o8,456.672241
none,direct-m512-o8,504.422974
none,direct-m512-o8,521.851685
none,direct-m512-o8,498.658447
none,direct-m512-o8,557.130493
none,direct-m512-o8,532.863403
none,direct-m512-o8,517.963989
none,direct-m512-o8,547.625854
none,direct-m512-o8,550.139771
none,direct-m512-o8,540.754639
none,direct-m512-o8,599.878174
none,direct-m512-o8,458.908813
none,direct-m512-o8,570.866821
none,direct-m512-o8,485.699646
none,direct-m512-o8,513.482056
none,direct-m512-o8,539.9552
none,direct-m512-o8,648.587097
none,direct-m512-o8,502.097778
none,direct-m512-o8,448.986084
none,direct-m512-o8,544.144043
none,direct-m512-o8,456.829834
none,direct-m512-o8,462.368896
none,direct-m512-o8,540.526855
none,direct-m512-o8,504.757202
none,direct-m512-o8,545.84729
none,direct-m512-o8,546.368896
none,direct-m512-o8,565.250244
none,direct-m512-o8,552.641846
none,direct-m512-o8,535.016235
none,direct-m512-o8,467.703857
none,direct-m512-o8,529.052246
none,direct-m512-o8,464.055115
none,direct-m512-o8,478.409302
none,direct-m512-o8,539.994751
none,direct-m512-o8,498.340698
none,direct-m512-o8,537.923462
none,direct-m512-o8,554.694092
none,direct-m512-o8,422.297607
none,direct-m512-o8,523.685303
none,direct-m512-o8,553.500488
none,direct-m512-o8,489.479248
none,direct-m512-o8,546.872803
none,direct-m512-o8,479.14209
none,direct-m512-o8,554.614014
none,direct-m512-o8,541.353027
none,direct-m512-o8,548.780029
none,direct-m512-o8,604.419312
none,direct-m512-o8,586.052185
none,direct-m512-o8,528.968384
none,direct-m512-o8,513.824951
none,direct-m512-o8,493.300537
none,direct-m512-o8,529.134277
none,direct-m512-o8,612.077576
none,direct-m512-o8,588.545776
none,direct-m512-o8,602.987122
none,direct-m512-o8,558.033203
none,direct-m512-o8,477.098267
none,direct-m512-o8,522.854858
none,direct-m512-o8,565.846191
none,direct-m512-o8,544.369995
none,direct-m512-o8,549.016113
none,direct-m512-o8,489.359558
none,direct-m512-o8,448.986084
none,direct-m512-o8,511.175781
none,direct-m512-o8,597.18042
none,direct-m512-o8,514.181396
none,direct-m512-o8,548.337158
none,direct-m512-o8,582.637451
none,direct-m512-o8,454.397461
none,direct-m512-o8,583.45752
none,direct-m512-o8,527.632568
none,direct-m512-o8,570.59668
none,direct-m512-o8,603.521301
none,direct-m512-o8,564.168335
none,direct-m512-o8,539.525879
none,direct-m512-o8,550.762939
none,direct-m512-o8,521.283691
none,direct-m512-o8,576.969238
none,direct-m512-o8,542.93396
none,direct-m512-o8,508.068726
none,direct-m512-o8,521.283691
none,direct-m512-o8,498.389893
none,direct-m512-o8,615.078125
none,direct-m512-o8,522.982544
none,direct-m512-o8,534.398804
none,direct-m512-o8,452.8125
none,direct-m512-o8,475.714844
none,direct-m512-o8,598.960571
none,direct-m512-o8,607.985718
none,direct-m512-o8,605.806335
none,direct-m512-o8,479.900269
none,direct-m512-o8,415.191772
none,direct-m512-o8,571.251892
none,direct-m512-o8,473.944336
none,direct-m512-o8,566.544067
none,direct-m512-o8,498.538391
none,direct-m512-o8,479.091309
none,direct-m512-o8,505.163574
none,direct-m512-o8,533.165161
none,direct-m512-o8,565.325317
none,direct-m512-o8,545.14502
none,direct-m512-o8,602.508728
none,direct-m512-o8,548.576538
none,direct-m512-o8,551.286621
none,direct-m512-o8,636.095764
none,direct-m512-o8,579.302612
none,direct-m512-o8,537.18396
none,direct-m512-o8,568.138428
none,direct-m512-o8,458.468994
none,direct-m512-o8,544.019165
none,direct-m512-o8,563.924561
none,direct-m512-o8,503.824097
none,direct-m512-o8,542.669922
none,direct-m512-o8,567.795288
none,direct-m512-o8,559.124268
none,direct-m512-o8,470.320923
none,direct-m512-o8,569.426758
none,direct-m512-o8,493.324463
none,direct-m512-o8,602.037964
none,direct-m512-o8,518.246948
none,direct-m512-o8,495.817261
none,direct-m512-o8,555.348999
none,direct-m512-o8,495.614502
none,direct-m512-o8,611.719238
none,direct-m512-o8,578.403564
none,direct-m512-o8,519.971313
none,direct-m512-o8,417.870605
none,direct-m512-o8,546.643311
none,direct-m512-o8,412.841675
none,direct-m512-o8,567.128418
none,direct-m512-o8,608.338196
none,direct-m512-o8,515.942749
none,direct-m512-o8,582.637451
none,direct-m512-o8,447.594971
none,direct-m512-o8,559.081177
none,direct-m512-o8,542.295654
none,direct-m512-o8,536.790649
none,direct-m512-o8,548.624268
none,direct-m512-o8,458.828491
none,direct-m512-o8,525.209717
none,direct-m512-o8,517.963989
none,direct-m512-o8,479.900269
none,direct-m512-o8,611.629333
none,direct-m512-o8,544.04895
none,direct-m512-o8,607.654663
none,direct-m512-o8,542.560669
none,direct-m512-o8,614.948303
none,direct-m512-o8,580.210327
none,direct-m512-o8,556.475586
none,direct-m512-o8,526.293945
none,direct-m512-o8,538.697754
none,direct-m512-o8,543.179321
none,direct-m512-o8,479.091309
none,direct-m512-o8,580.647705
none,direct-m512-o8,656.779297
none,direct-m512-o8,605.806335
none,direct-m512-o8,538.732178
none,direct-m512-o8,581.548218
none,direct-m512-o8,563.518433
none,direct-m512-o8,457.570435
none,direct-m512-o8,461.667236
none,direct-m512-o8,493.584961
none,direct-m512-o8,505.675659
none,direct-m512-o8,579.526978
none,direct-m512-o8,552.821777
none,direct-m512-o8,498.516357
none,direct-m512-o8,605.806335
none,direct-m512-o8,524.65332
none,direct-m512-o8,417.795166
none,direct-m512-o8,536.926636
none,direct-m512-o8,569.353882
none,direct-m512-o8,544.625977
none,direct-m512-o8,537.779907
none,direct-m512-o8,538.251221
none,direct-m512-o8,531.027832
none,direct-m512-o8,657.723999
none,direct-m512-o8,479.96228
none,direct-m512-o8,535.779907
none,direct-m512-o8,659.713318
none,direct-m512-o8,477.389648
none,direct-m512-o8,534.577393
none,direct-m512-o8,495.654297
none,direct-m512-o8,578.403564
none,direct-m512-o8,547.888428
none,direct-m512-o8,522.596008
none,direct-m512-o8,542.980225
none,direct-m512-o8,500.565552
none,direct-m512-o8,557.213135
none,direct-m512-o8,429.265869
none,direct-m512-o8,599.3125
none,direct-m512-o8,510.560669
none,direct-m512-o8,498.255615
none,direct-m512-o8,566.716187
none,direct-m512-o8,585.155762
none,direct-m512-o8,528.454224
none,direct-m512-o8,496.192627
none,direct-m512-o8,452.331665
none,direct-m512-o8,506.503662
none,direct-m512-o8,500.233032
none,direct-m512-o8,476.635071
none,direct-m512-o8,530.585938
none,direct-m512-o8,590.442749
none,direct-m512-o8,448.206543
none,direct-m512-o8,496.525879
none,direct-m512-o8,520.142334
none,direct-m512-o8,543.507324
none,direct-m512-o8,608.424255
none,direct-m512-o8,605.806335
none,direct-m512-o8,509.382568
none,direct-m512-o8,613.632935
none,direct-m512-o8,507.033936
none,direct-m512-o8,453.308838
none,direct-m512-o8,566.44458
none,direct-m512-o8,573.35437
none,direct-m512-o8,542.917847
none,direct-m512-o8,579.719116
none,direct-m512-o8,526.947388
none,direct-m512-o8,490.349854
none,direct-m512-o8,448.986084
none,direct-m512-o8,562.588623
none,direct-m512-o8,551.412109
none,direct-m512-o8,524.297607
none,direct-m512-o8,514.40625
none,direct-m512-o8,576.250732
none,direct-m512-o8,571.261108
none,direct-m512-o8,490.915649
none,direct-m512-o8,526.188477
none,direct-m512-o8,555.348999
none,direct-m512-o8,452.945435
none,direct-m512-o8,490.790283
none,direct-m512-o8,546.520142
none,direct-m512-o8,571.430664
none,direct-m512-o8,568.486694
none,direct-m512-o8,563.468872
none,direct-m512-o8,474.612183
none,direct-m512-o8,548.359009
none,direct-m512-o8,554.710449
none,direct-m512-o8,536.120483
none,direct-m512-o8,518.638428
none,direct-m512-o8,515.977295
none,direct-m512-o8,554.474243
none,direct-m512-o8,476.631836
none,direct-m512-o8,462.233398
none,direct-m512-o8,551.271667
none,direct-m512-o8,544.124023
none,direct-m512-o8,576.114136
none,direct-m512-o8,530.293701
none,direct-m512-o8,552.059692
none,direct-m512-o8,448.608276
none,direct-m512-o8,555.461426
none,direct-m512-o8,525.190552
none,direct-m512-o8,508.773682
none,direct-m512-o8,640.809448
none,direct-m512-o8,537.352051
none,direct-m512-o8,499.762329
none,direct-m512-o8,538.710571
none,direct-m512-o8,519.695557
none,direct-m512-o8,487.213379
none,direct-m512-o8,524.629517
none,direct-m512-o8,579.999023
none,direct-m512-o8,587.399536
none,direct-m512-o8,500.865234
none,direct-m512-o8,529.134277
none,direct-m512-o8,554.108154
none,direct-m512-o8,563.283691
none,direct-m512-o8,555.545898
none,direct-m512-o8,529.805908
none,direct-m512-o8,502.119995
none,direct-m512-o8,627.200439
none,direct-m512-o8,542.80249
none,direct-m512-o8,501.15332
none,direct-m512-o8,456.216797
none,direct-m512-o8,602.608704
none,direct-m512-o8,621.964844
none,direct-m512-o8,561.452148
none,direct-m512-o8,461.705933
none,direct-m512-o8,565.078735
none,direct-m512-o8,447.594971
none,direct-m512-o8,546.462036
none,direct-m512-o8,609.26532
none,direct-m512-o8,533.961182
none,direct-m512-o8,549.053223
none,direct-m512-o8,561.97522
none,direct-m512-o8,570.869629
none,direct-m512-o8,489.479248
none,direct-m512-o8,521.9729
none,direct-m512-o8,574.435547
none,direct-m512-o8,553.136597
none,direct-m512-o8,507.10437
none,direct-m512-o8,573.262207
none,direct-m512-o8,536.926636
none,direct-m512-o8,549.407471
none,direct-m512-o8,522.500854
none,direct-m512-o8,415.05481
none,direct-m512-o8,485.087524
none,direct-m512-o8,518.223389
none,direct-m512-o8,542.766724
none,direct-m512-o8,578.904785
none,direct-m512-o8,470.073853
none,direct-m512-o8,420.494263
none,direct-m512-o8,488.741577
none,direct-m512-o8,554.373657
none,direct-m512-o8,536.963379
none,direct-m512-o8,472.906128
none,direct-m512-o8,515.942749
none,direct-m512-o8,562.047119
none,direct-m512-o8,604.419312
none,direct-m512-o8,465.621399
none,direct-m512-o8,561.910889
none,direct-m512-o8,417.392822
none,direct-m512-o8,555.397095
none,direct-m512-o8,506.159668
none,direct-m512-o8,511.952637
none,direct-m512-o8,540.889038
none,direct-m512-o8,517.689697
none,direct-m512-o8,558.268677
none,direct-m512-o8,526.576904
none,direct-m512-o8,624.15387
none,direct-m512-o8,503.64502
none,direct-m512-o8,448.986084
none,direct-m512-o8,537.923462
none,direct-m512-o8,574.682007
none,direct-m512-o8,496.126221
none,direct-m512-o8,460.188843
none,direct-m512-o8,530.095581
none,direct-m512-o8,470.220459
none,direct-m512-o8,553.485718
none,direct-m512-o8,455.620361
none,direct-m512-o8,539.529785
none,direct-m512-o8,577.407593
none,direct-m512-o8,610.510864
none,direct-m512-o8,576.997559
none,direct-m512-o8,559.616333
none,direct-m512-o8,563.78186
none,direct-m512-o8,511.037476
none,direct-m512-o8,515.708984
none,direct-m512-o8,558.415283
none,direct-m512-o8,569.738037
none,direct-m512-o8,526.070435
none,direct-m512-o8,578.688721
none,direct-m512-o8,530.694336
none,direct-m512-o8,521.963379
none,direct-m512-o8,533.961182
none,direct-m512-o8,461.785522
none,direct-m512-o8,525.035889
none,direct-m512-o8,500.577393
none,direct-m512-o8,501.874756
none,direct-m512-o8,572.120239
none,direct-m512-o8,522.643188
none,direct-m512-o8,540.170654
none,direct-m512-o8,491.922607
none,direct-m512-o8,539.459961
none,direct-m512-o8,563.362061
none,direct-m512-o8,568.138428
none,direct-m512-o8,534.784912
none,direct-m512-o8,488.996338
none,direct-m512-o8,540.972351
none,direct-m512-o8,500.565552
none,direct-m512-o8,603.388184
none,direct-m512-o8,501.65979
none,direct-m512-o8,527.483276
none,direct-m512-o8,511.448486
none,direct-m512-o8,500.729126
none,direct-m512-o8,505.2677
none,direct-m512-o8,553.884888
none,direct-m512-o8,512.28418
none,direct-m512-o8,576.945557
none,direct-m512-o8,461.301392
none,direct-m512-o8,520.28125
none,direct-m512-o8,542.729126
none,direct-m512-o8,415.89856
none,direct-m512-o8,513.370483
none,direct-m512-o8,562.741516
none,direct-m512-o8,462.368896
none,direct-m512-o8,650.398987
none,direct-m512-o8,540.416138
none,direct-m512-o8,620.194214
none,direct-m512-o8,575.026978
none,direct-m512-o8,545.210083
none,direct-m512-o8,555.297729
none,direct-m512-o8,471.989441
none,direct-m512-o8,575.026978
none,direct-m512-o8,506.085693
none,direct-m512-o8,506.931763
none,direct-m512-o8,552.119141
none,direct-m512-o8,522.629639
none,direct-m512-o8,650.398987
none,direct-m512-o8,410.32019
none,direct-m512-o8,419.405762
none,direct-m512-o8,517.748291
none,direct-m512-o8,542.669922
none,direct-m512-o8,539.271118
none,direct-m512-o8,461.78894
none,direct-m512-o8,516.620361
none,direct-m512-o8,569.822632
none,direct-m512-o8,532.896973
none,direct-m512-o8,569.490173
none,direct-m512-o8,540.122681
none,direct-m512-o8,579.030762
none,direct-m512-o8,503.497803
none,direct-m512-o8,559.422241
none,direct-m512-o8,521.963379
none,direct-m512-o8,501.833008
none,direct-m512-o8,456.397583
none,direct-m512-o8,607.07959
none,direct-m512-o8,520.999268
none,direct-m512-o8,465.149231
none,direct-m512-o8,560.535645
none,direct-m512-o8,493.191284
none,direct-m512-o8,519.052002
none,direct-m512-o8,572.768555
none,direct-m512-o8,560.613403
none,direct-m512-o8,527.575684
none,direct-m512-o8,553.136597
none,direct-m512-o8,652.390991
none,direct-m512-o8,452.52832
none,direct-m512-o8,560.714478
none,direct-m512-o8,523.939209
none,direct-m512-o8,461.310425
none,direct-m512-o8,535.14978
none,direct-m512-o8,606.907898
none,direct-m512-o8,505.003418
none,direct-m512-o8,420.080872
none,direct-m512-o8,429.265869
none,direct-m512-o8,415.314209
none,direct-m512-o8,503.951172
none,direct-m512-o8,560.409607
none,direct-m512-o8,556.248413
none,direct-m512-o8,587.119629
none,direct-m512-o8,426.749023
none,direct-m512-o8,539.824829
none,direct-m512-o8,527.425903
none,direct-m512-o8,573.287231
none,direct-m512-o8,523.508301
none,direct-m512-o8,484.93103
none,direct-m512-o8,536.536987
none,direct-m512-o8,502.097778
none,direct-m512-o8,537.353271
none,direct-m512-o8,418.219482
none,direct-m512-o8,580.712708
none,direct-m512-o8,581.136475
none,direct-m512-o8,569.750854
none,direct-m512-o8,545.244873
none,direct-m512-o8,507.033936
none,direct-m512-o8,507.252563
none,direct-m512-o8,535.478149
none,direct-m512-o8,464.861938
none,direct-m512-o8,412.985596
none,direct-m512-o8,429.410889
none,direct-m512-o8,535.195618
none,direct-m512-o8,502.362671
none,direct-m512-o8,541.417114
none,direct-m512-o8,502.251099
none,direct-m512-o8,501.78894
none,direct-m512-o8,517.514771
none,direct-m512-o8,561.910889
none,direct-m512-o8,456.672241
none,direct-m512-o8,548.589722
none,direct-m512-o8,518.03418
none,direct-m512-o8,613.792053
none,direct-m512-o8,586.222778
none,direct-m512-o8,557.496094
none,direct-m512-o8,448.206543
none,direct-m512-o8,536.880249
none,direct-m512-o8,426.49707
none,direct-m512-o8,505.736938
none,direct-m512-o8,535.592041
none,direct-m512-o8,524.617798
none,direct-m512-o8,555.835449
none,direct-m512-o8,507.556641
none,direct-m512-o8,524.442993
none,direct-m512-o8,518.663574
none,direct-m512-o8,495.460571
none,direct-m512-o8,461.705933
none,direct-m512-o8,531.411621
none,direct-m512-o8,506.573242
none,direct-m512-o8,433.133301
none,direct-m512-o8,463.091064
none,direct-m512-o8,568.151978
none,direct-m512-o8,438.466248
none,direct-m512-o8,535.016235
none,direct-m512-o8,485.756592
none,direct-m512-o8,547.016235
none,direct-m512-o8,533.246582
none,direct-m512-o8,600.08252
none,direct-m512-o8,470.220459
none,direct-m512-o8,548.667114
none,direct-m512-o8,420.810303
none,direct-m512-o8,540.327637
none,direct-m512-o8,537.739136
none,direct-m512-o8,560.094788
none,direct-m512-o8,470.014404
none,direct-m512-o8,553.086243
none,direct-m512-o8,571.097046
none,direct-m512-o8,603.388184
none,direct-m512-o8,540.040283
none,direct-m512-o8,535.780396
none,direct-m512-o8,622.926758
none,direct-m512-o8,543.088257
none,direct-m512-o8,514.309814
none,direct-m512-o8,541.572021
none,direct-m512-o8,531.139282
none,direct-m512-o8,500.981812
none,direct-m512-o8,588.545776
none,direct-m512-o8,503.817383
none,direct-m512-o8,522.31543
none,direct-m512-o8,501.90686
none,direct-m512-o8,576.68103
none,direct-m512-o8,577.013672
none,direct-m512-o8,415.459961
none,direct-m512-o8,437.007568
none,direct-m512-o8,555.452515
none,direct-m512-o8,502.53418
none,direct-m512-o8,646.283447
none,direct-m512-o8,531.069824
none,direct-m512-o8,510.577148
none,direct-m512-o8,528.968384
none,direct-m512-o8,546.190674
none,direct-m512-o8,461.785522
none,direct-m512-o8,502.551025
none,direct-m512-o8,482.704346
none,direct-m512-o8,501.833008
none,direct-m512-o8,498.830078
none,direct-m512-o8,584.039612
none,direct-m512-o8,472.906128
none,direct-m512-o8,603.998657
none,direct-m512-o8,546.364502
none,direct-m512-o8,583.834473
none,direct-m512-o8,578.553955
none,direct-m512-o8,598.857849
none,direct-m512-o8,648.587097
none,direct-m512-o8,542.517334
none,direct-m512-o8,502.119995
none,direct-m512-o8,507.218628
none,direct-m512-o8,517.456055
none,direct-m512-o8,471.710693
none,direct-m512-o8,594.36853
none,direct-m512-o8,463.480774
none,direct-m512-o8,455.269165
none,direct-m512-o8,514.452637
none,direct-m512-o8,605.806335
none,direct-m512-o8,544.301392
none,direct-m512-o8,430.917847
none,direct-m512-o8,628.62323
none,direct-m512-o8,555.205688
none,direct-m512-o8,557.724487
none,direct-m512-o8,527.828735
none,direct-m512-o8,592.687256
none,direct-m512-o8,557.186279
none,direct-m512-o8,555.297729
none,direct-m512-o8,579.164124
none,direct-m512-o8,502.900879
none,direct-m512-o8,563.927979
none,direct-m512-o8,511.411499
none,direct-m512-o8,553.751709
none,direct-m512-o8,600.914307
none,direct-m512-o8,558.014404
none,direct-m512-o8,622.926758
none,direct-m512-o8,537.825684
none,direct-m512-o8,502.938477
none,direct-m512-o8,542.180542
none,direct-m512-o8,610.196655
none,direct-m512-o8,514.759644
none,direct-m512-o8,557.049683
none,direct-m512-o8,537.495605
none,direct-m512-o8,611.109985
none,direct-m512-o8,556.529419
none,direct-m512-o8,461.785522
none,direct-m512-o8,428.61145
none,direct-m512-o8,555.744629
none,direct-m512-o8,497.655396
none,direct-m512-o8,569.21875
none,direct-m512-o8,550.974854
none,direct-m512-o8,537.266602
none,direct-m512-o8,603.998657
none,direct-m512-o8,541.353027
none,direct-m512-o8,544.04895
none,direct-m512-o8,573.682617
none,direct-m512-o8,579.999023
none,direct-m512-o8,538.08374
none,direct-m512-o8,503.002686
none,direct-m512-o8,551.476196
none,direct-m512-o8,515.62793
none,direct-m512-o8,535.423096
none,direct-m512-o8,559.951294
none,direct-m512-o8,581.057739
none,direct-m512-o8,554.108154
none,direct-m512-o8,526.74707
none,direct-m512-o8,557.724487
none,direct-m512-o8,531.524414
none,direct-m512-o8,457.223511
none,direct-m512-o8,465.258789
none,direct-m512-o8,640.809448
none,direct-m512-o8,413.192505
none,direct-m512-o8,525.305176
none,direct-m512-o8,475.723633
none,direct-m512-o8,569.738037
none,direct-m512-o8,452.331665
none,direct-m512-o8,483.97168
